source_id,target_id,source_kind,target_kind,relation,weight,evidence
PROP24,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, complete, daan, equation, relation, sphere, state, system"
PROP25,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \text, can, equation, number, relation"
PROP26,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \text, can, equation, number, relation"
PROP27,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: can, degenerate, entanglement, equation, particle, spectrum, state, states"
PROP28,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: eff, effective, equation, order, relation, zero"
PROP29,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: can, degenerate, entanglement, equation, particle, spectrum, state, states"
PROP30,T116,Proposition,Theorem,result_to_result_overlap,1,"tokens: can, degenerate, entanglement, equation, particle, spectrum, state, states"
D8060,T117,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, relation, symbolic, terms"
D8062,T117,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, relation, symbolic, terms"
D6072,T117,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, relation, symbolic"
D8057,T117,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, symbolic, terms"
D4796,T117,Definition,Theorem,semantic_overlap,2,"tokens: \pi, \times, configuration, equation, expressing, expression, relation, symbolic"
L1,T117,Lemma,Theorem,result_to_result_overlap,1,"tokens: entropy, equation, expressing, protected, suppression, terms, topological"
L2,T117,Lemma,Theorem,result_to_result_overlap,1,"tokens: entropy, equation, expressing, protected, suppression, terms, topological"
L3,T117,Lemma,Theorem,result_to_result_overlap,1,"tokens: \text, equation, expressing, order, relation, terms"
L5,T117,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, mathematically, spectrum"
PROP1,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, one, specific, terms"
PROP3,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, functor, state, terms"
PROP4,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \times, configuration, equation, expressing, expression, open, symbolic"
PROP6,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: configuration, equation, expressing, manifold, particle, system, terms"
PROP7,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \delta_, \times, equation, expressing, order"
PROP8,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, \times, equation, expressing, order, relation, spectral, terms"
PROP9,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \max, \pi, \text, equation, number, relation"
PROP10,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \text, equation, relation"
PROP11,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \times, equation, expressing, expression, open, relation, symbolic"
PROP12,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, relation, states"
PROP13,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, decoherence, equation, relation, system"
PROP14,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, equation, protection, topological"
PROP15,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \delta_, \times, equation, expressing, order"
PROP16,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \times, equation, expressing, order, relation, spectral, terms"
PROP17,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, \times, equation"
PROP18,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, \times, equation, relation"
PROP19,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, equation, topological"
PROP20,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, \times, equation"
PROP21,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, particle, relation, states"
PROP22,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, functor, logical, state"
PROP23,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, complete, daan, equation, essential, relation, sphere, state"
PROP24,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \text, complete, daan, equation, expressing, expression, functor, relation"
PROP25,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \text, equation, expressing, expression, number, relation, symbolic"
PROP26,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: \pi, \text, equation, expressing, expression, number, relation, symbolic"
PROP27,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: degenerate, entanglement, equation, expressing, expression, particle, spectrum, state"
PROP28,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, manifold, order, relation, terms, zero"
PROP29,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: degenerate, entanglement, equation, expressing, expression, particle, spectrum, state"
PROP30,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: degenerate, entanglement, equation, expressing, particle, spectrum, state, states"
PROP32,T117,Proposition,Theorem,result_to_result_overlap,1,"tokens: configuration, manifold, proof"
D4946,T118,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, equation, quantum, state"
I15,T118,Invariant,Theorem,semantic_overlap,2,"tokens: \end, \mathcal, \omega, \text, adjoint, conservation, equation, field"
I33,T118,Invariant,Theorem,semantic_overlap,2,"tokens: \begin, \mathcal, \omega, \text, adjoint, conservation, equation, field"
D1215,T118,Definition,Theorem,semantic_overlap,2,"tokens: \arg\min_, \begin, \end, \mathcal, \text, adjoint, equation, field"
D5302,T118,Definition,Theorem,semantic_overlap,2,"tokens: \arg\min_, \begin, \end, \mathcal, \text, adjoint, equation, field"
PROP3,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, functor, state"
PROP4,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP5,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation"
PROP6,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, field, helicity"
PROP7,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, equation"
PROP8,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation, field, spectral"
PROP9,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation"
PROP10,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation"
PROP11,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP12,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, equation, helicity"
PROP13,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation, gravitational, quantum"
PROP14,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP15,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, equation"
PROP16,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, equation, field, spectral"
PROP17,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP18,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP19,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation, helicity, reconstruction"
PROP20,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP21,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, equation, helicity"
PROP22,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, equation, functor, quantum, state"
PROP23,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \psi_, \text, equation, given, quantum, state"
PROP24,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \psi_, \text, adjoint, equation, functor"
PROP25,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation, quantum"
PROP26,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation, quantum"
PROP27,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, spectrum, state"
PROP28,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, field, quantum"
PROP29,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, spectrum, state"
PROP30,T118,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, spectrum, state"
D9246,T119,Definition,Theorem,semantic_overlap,2,"tokens: \mathbb, boundary, condition, curvature, equation, satisfy, toroidal, torus"
D5491,T119,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, curvature, equation"
D4940,T119,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, equation"
D5035,T119,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, equation"
D5925,T119,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \mathbb, boundary, condition, configuration, equation"
PROP3,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, satisfy"
PROP4,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, configuration, equation"
PROP5,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP7,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation"
PROP8,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation"
PROP9,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP10,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP11,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathbb, equation"
PROP13,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP14,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP15,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation"
PROP16,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation"
PROP17,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP18,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP19,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP20,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP24,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP25,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP26,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP27,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP28,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP29,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP30,T119,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
D7998,T120,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, integral, terms"
D3836,T120,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \sigma, equation, expressing, terms"
D1839,T120,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, terms"
D2788,T120,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, terms"
D2998,T120,Definition,Theorem,semantic_overlap,2,"tokens: \int_, \sigma, equation, expressing, expression, integral, terms"
L1,T120,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, topological"
L2,T120,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms, topological"
L3,T120,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP3,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, space, terms"
PROP4,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, expression, terms"
PROP5,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP6,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation, expressing"
PROP8,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation, expressing, terms"
PROP9,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, through"
PROP10,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, space, through"
PROP11,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, expression, terms"
PROP13,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \sigma, equation"
PROP14,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, topological"
PROP15,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation, expressing"
PROP16,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, boundary, equation, expressing, terms"
PROP17,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, through"
PROP18,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, through"
PROP19,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, topological"
PROP20,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, through"
PROP23,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, equation, through"
PROP24,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, expression, terms, through"
PROP25,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, expression, space, terms"
PROP26,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, constraints, equation, expressing, expression, space, terms"
PROP27,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \sigma, constraints, equation, expressing, expression, terms"
PROP28,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, terms"
PROP29,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \sigma, constraints, equation, expressing, expression, terms"
PROP30,T120,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \sigma, constraints, equation, expressing, terms"
D3929,L1,Definition,Lemma,semantic_overlap,2,"tokens: \log, equation, expressing, h_k, p_i, series, summation, terms"
D7929,L1,Definition,Lemma,semantic_overlap,2,"tokens: \sum_, equation, expressing, series, summation, terms"
D1839,L1,Definition,Lemma,semantic_overlap,2,"tokens: equation, expressing, terms"
D2788,L1,Definition,Lemma,semantic_overlap,2,"tokens: equation, expressing, terms"
D4260,L1,Definition,Lemma,semantic_overlap,2,"tokens: \sum_, equation, expressing, series, summation, terms"
L2,L1,Lemma,Lemma,result_to_result_overlap,1,"tokens: \log, \sum_, caveat, coherence, effective, entropy, entry, equation"
L3,L1,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP3,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP4,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP6,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
PROP8,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing, terms"
PROP11,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP15,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
PROP16,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing, terms"
PROP19,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, topological"
PROP24,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP25,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP26,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP27,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
PROP28,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: effective, equation, expressing, terms"
PROP29,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
PROP30,L1,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
D3929,L2,Definition,Lemma,semantic_overlap,2,"tokens: \log, equation, expressing, h_k, p_i, series, summation, terms"
D7929,L2,Definition,Lemma,semantic_overlap,2,"tokens: \sum_, equation, expressing, series, summation, terms"
D1839,L2,Definition,Lemma,semantic_overlap,2,"tokens: equation, expressing, terms"
D2788,L2,Definition,Lemma,semantic_overlap,2,"tokens: equation, expressing, terms"
D4260,L2,Definition,Lemma,semantic_overlap,2,"tokens: \sum_, equation, expressing, series, summation, terms"
L1,L2,Lemma,Lemma,result_to_result_overlap,1,"tokens: \log, \sum_, caveat, coherence, effective, entropy, entry, equation"
L3,L2,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP3,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP4,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP6,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
PROP8,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing, terms"
PROP11,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP15,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
PROP16,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, expressing, terms"
PROP19,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: \sum_, equation, topological"
PROP24,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP25,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP26,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP27,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
PROP28,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: effective, equation, expressing, terms"
PROP29,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
PROP30,L2,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms, time"
D8011,L3,Definition,Lemma,semantic_overlap,2,"tokens: \propto, equation, expressing, magnitude, order, relation, scaling, terms"
D8016,L3,Definition,Lemma,semantic_overlap,2,"tokens: \propto, equation, expressing, magnitude, order, relation, scaling, terms"
D3978,L3,Definition,Lemma,semantic_overlap,2,"tokens: \gamma, \propto, \to, eff, equation, expressing, magnitude, order"
D8010,L3,Definition,Lemma,semantic_overlap,2,"tokens: \propto, equation, expressing, magnitude, order, relation, scaling, terms"
D5565,L3,Definition,Lemma,semantic_overlap,2,"tokens: \to, equation, expressing, magnitude, order, relation, scaling, tbd"
L1,L3,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,L3,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \gamma, \propto, equation, expressing, terms"
PROP3,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP4,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP6,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, order"
PROP8,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, expressing, order, relation, terms"
PROP9,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, relation"
PROP10,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, relation"
PROP11,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, relation, terms"
PROP13,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, relation"
PROP15,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, order"
PROP16,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, order, relation, terms"
PROP18,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, relation"
PROP20,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, lagrangian"
PROP23,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, \to, equation, relation"
PROP24,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, \to, equation, expressing, relation, terms"
PROP25,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, expressing, relation, terms"
PROP26,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: \text, equation, expressing, relation, terms"
PROP27,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP28,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: eff, equation, expressing, magnitude, order, relation, scaling, terms"
PROP29,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP30,L3,Proposition,Lemma,result_to_result_overlap,1,"tokens: equation, expressing, terms"
D3218,L4,Definition,Lemma,semantic_overlap,2,"tokens: \phi, \theta, are, coordinates, eigenmodes, equation, laplacian, spherical"
D6249,L4,Definition,Lemma,semantic_overlap,2,"tokens: \phi, \theta, are, coordinates, eigenmodes, equation, laplacian, spherical"
D6250,L4,Definition,Lemma,semantic_overlap,2,"tokens: \phi, \theta, are, coordinates, eigenmodes, equation, laplacian, spherical"
D6251,L4,Definition,Lemma,semantic_overlap,2,"tokens: \phi, \theta, are, coordinates, eigenmodes, equation, laplacian, spherical"
D6252,L4,Definition,Lemma,semantic_overlap,2,"tokens: \phi, \theta, are, coordinates, eigenmodes, equation, laplacian, spherical"
L5,L4,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, mathematically, proves, script, what"
PROP7,L4,Proposition,Lemma,result_to_result_overlap,1,"tokens: \phi, \theta, eigenmodes, equation, spherical, y_l"
PROP8,L4,Proposition,Lemma,result_to_result_overlap,1,"tokens: \phi, \theta, are, eigenmodes, equation, spherical, y_l"
PROP15,L4,Proposition,Lemma,result_to_result_overlap,1,"tokens: \phi, \theta, eigenmodes, equation, spherical, y_l"
PROP16,L4,Proposition,Lemma,result_to_result_overlap,1,"tokens: \phi, \theta, are, eigenmodes, equation, spherical, y_l"
D3218,L5,Definition,Lemma,semantic_overlap,2,"tokens: discrete, equation, hyperspherical, radial, space"
D6249,L5,Definition,Lemma,semantic_overlap,2,"tokens: discrete, equation, hyperspherical, radial, space"
D6250,L5,Definition,Lemma,semantic_overlap,2,"tokens: discrete, equation, hyperspherical, radial, space"
D6251,L5,Definition,Lemma,semantic_overlap,2,"tokens: discrete, equation, hyperspherical, radial, space"
D6252,L5,Definition,Lemma,semantic_overlap,2,"tokens: discrete, equation, hyperspherical, radial, space"
L4,L5,Lemma,Lemma,result_to_result_overlap,1,"tokens: equation, mathematically, proves, script, what"
A67,L6,Axiom,Lemma,semantic_overlap,1,"tokens: 120, principle"
I101,L6,Invariant,Lemma,semantic_overlap,1,"tokens: 120, principle"
LAW148,L6,Law,Lemma,semantic_overlap,1,"tokens: 120, principle"
D9267,L6,Definition,Lemma,semantic_overlap,1,"tokens: 120, principle"
A16,L6,Axiom,Lemma,semantic_overlap,1,tokens: principle
D7926,PROP1,Definition,Proposition,semantic_overlap,2,"tokens: differential, equation, expressing, terms"
D7927,PROP1,Definition,Proposition,semantic_overlap,2,"tokens: \dot, differential, equation, expressing, terms"
D7342,PROP1,Definition,Proposition,semantic_overlap,2,"tokens: \dot, \theta, differential, equation, expressing, model, terms, tidal"
D6863,PROP1,Definition,Proposition,semantic_overlap,2,"tokens: \dot, \omega_, \theta, differential, equation, expressing, orbit, spin"
D7333,PROP1,Definition,Proposition,semantic_overlap,2,"tokens: \dot, \theta, differential, equation, expressing, model, terms"
L1,PROP1,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,PROP1,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,PROP1,Lemma,Proposition,result_to_result_overlap,1,"tokens: \gamma, \propto, equation, expressing, terms"
PROP3,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP4,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP6,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: coupling, differential, equation, expressing, terms"
PROP7,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \theta, differential, equation, expressing"
PROP8,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \omega_, \theta, equation, expressing, terms"
PROP11,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP14,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, coupling, equation"
PROP15,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \theta, equation, expressing"
PROP16,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \omega_, \theta, equation, expressing, terms"
PROP17,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, synchronization"
PROP18,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, synchronization"
PROP20,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \omega_, coupling, equation, synchronization"
PROP24,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP25,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, equation, expressing, terms"
PROP26,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, equation, expressing, terms"
PROP27,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP28,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \frac, \mathrm, equation, expressing, terms"
PROP29,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP30,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP39,PROP1,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, orbit, spin"
D9053,PROP2,Definition,Proposition,semantic_overlap,2,"tokens: \mathrm, dipole, equation, field, potential, satisfies, vector"
D9060,PROP2,Definition,Proposition,semantic_overlap,2,"tokens: \mathrm, dipole, equation, field, potential, satisfies, vector"
